level,game_id,away_team,home_team,team,player_name,prediction,value,home_win_probability,away_win_probability,projected_home_score,projected_away_score,likely_score,lineup_source,batting_order,polymarket_status,polymarket_market_id,polymarket_slug,polymarket_question,polymarket_url,polymarket_game_start_time,polymarket_fetched_at,polymarket_away_probability,polymarket_home_probability,polymarket_favorite,home_probability_edge,away_probability_edge,polymarket_volume,polymarket_liquidity,polymarket_total_status,polymarket_total_markets,market_premium_status,expected_market_home_premium_logit,expected_market_home_premium_points,synthetic_market_home_probability,synthetic_market_away_probability,synthetic_market_favorite,home_premium_adjusted_edge,away_premium_adjusted_edge,home_model_vs_synthetic_edge,away_model_vs_synthetic_edge,home_signal_edge,away_signal_edge,home_signal_score,away_signal_score,best_signal_team,best_signal_edge,best_signal_probability,best_signal_score,market_informed_status,market_informed_model_kind,base_home_win_probability,base_away_win_probability,market_informed_home_probability,market_informed_away_probability,market_informed_favorite,market_informed_home_delta,market_informed_away_delta,home_market_informed_edge,away_market_informed_edge
batter,9553348f-1cf8-5750-92cf-edaeb8a62d19,,,SDN,Miguel Andujar,hits,0.94,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,9553348f-1cf8-5750-92cf-edaeb8a62d19,,,SDN,Miguel Andujar,strikeouts,0.57,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,9553348f-1cf8-5750-92cf-edaeb8a62d19,,,SDN,Miguel Andujar,walks,0.19,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,9553348f-1cf8-5750-92cf-edaeb8a62d19,,,SDN,Sung-Mun Song,hits,0.76,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,9553348f-1cf8-5750-92cf-edaeb8a62d19,,,SDN,Sung-Mun Song,strikeouts,0.8,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,9553348f-1cf8-5750-92cf-edaeb8a62d19,,,SDN,Sung-Mun Song,walks,0.27,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,9553348f-1cf8-5750-92cf-edaeb8a62d19,,,SDN,Xander Bogaerts,hits,0.8,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,9553348f-1cf8-5750-92cf-edaeb8a62d19,,,SDN,Xander Bogaerts,strikeouts,0.64,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,9553348f-1cf8-5750-92cf-edaeb8a62d19,,,SDN,Xander Bogaerts,walks,0.32,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,ANA,Logan O'Hoppe,hits,0.98,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,ANA,Logan O'Hoppe,strikeouts,1.06,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,ANA,Logan O'Hoppe,walks,0.32,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,ANA,Sebastián Rivero,hits,0.91,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,ANA,Sebastián Rivero,strikeouts,0.95,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,ANA,Sebastián Rivero,walks,0.29,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,ANA,Travis d'Arnaud,hits,0.93,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,ANA,Travis d'Arnaud,strikeouts,0.86,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,ANA,Travis d'Arnaud,walks,0.34,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,ANA,Nolan Schanuel,hits,0.94,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,ANA,Nolan Schanuel,strikeouts,0.6,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,ANA,Nolan Schanuel,walks,0.48,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,ANA,Adam Frazier,hits,0.94,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,ANA,Adam Frazier,strikeouts,0.54,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,ANA,Adam Frazier,walks,0.3,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,ANA,Oswald Peraza,hits,0.77,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,ANA,Oswald Peraza,strikeouts,0.89,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,ANA,Oswald Peraza,walks,0.3,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,ANA,Vaughn Grissom,hits,0.87,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,ANA,Vaughn Grissom,strikeouts,0.69,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,ANA,Vaughn Grissom,walks,0.27,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,ANA,Jeimer Candelario,hits,0.76,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,ANA,Jeimer Candelario,strikeouts,0.87,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,ANA,Jeimer Candelario,walks,0.36,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,ANA,Yoán Moncada,hits,0.73,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,ANA,Yoán Moncada,strikeouts,1.01,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,ANA,Yoán Moncada,walks,0.38,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,CHA,Drew Romo,hits,0.91,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,CHA,Drew Romo,strikeouts,1.16,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,CHA,Drew Romo,walks,0.27,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,CHA,Edgar Quero,hits,1.02,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,CHA,Edgar Quero,strikeouts,0.75,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,CHA,Edgar Quero,walks,0.34,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,CHA,Reese McGuire,hits,0.93,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,CHA,Reese McGuire,strikeouts,0.81,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,CHA,Reese McGuire,walks,0.28,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,CHA,Munetaka Murakami,hits,0.91,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,CHA,Munetaka Murakami,strikeouts,0.92,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,CHA,Munetaka Murakami,walks,0.36,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,CHA,Chase Meidroth,hits,0.93,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,CHA,Chase Meidroth,strikeouts,0.65,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,CHA,Chase Meidroth,walks,0.45,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,CHA,Miguel Vargas,hits,0.83,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,CHA,Miguel Vargas,strikeouts,0.78,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,CHA,Miguel Vargas,walks,0.44,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,CHA,Colson Montgomery,hits,0.83,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,CHA,Colson Montgomery,strikeouts,1.15,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,CHA,Colson Montgomery,walks,0.39,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,CHA,Andrew Benintendi,hits,0.87,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,CHA,Andrew Benintendi,strikeouts,0.75,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,CHA,Andrew Benintendi,walks,0.41,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,CHA,Austin Hays,hits,0.79,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,CHA,Austin Hays,strikeouts,0.86,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,d07e168a-3dec-5360-9316-35f4696845e8,,,CHA,Austin Hays,walks,0.25,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,SEA,Cal Raleigh,hits,1.1,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,SEA,Cal Raleigh,strikeouts,1.04,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,SEA,Cal Raleigh,walks,0.53,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,SEA,Jhonny Pereda,hits,1.1,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,SEA,Jhonny Pereda,strikeouts,0.84,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,SEA,Jhonny Pereda,walks,0.31,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,SEA,Mitch Garver,hits,1.05,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,SEA,Mitch Garver,strikeouts,0.96,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,SEA,Mitch Garver,walks,0.48,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,SEA,Connor Joe,hits,1.06,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,SEA,Connor Joe,strikeouts,0.82,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,SEA,Connor Joe,walks,0.45,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,SEA,Josh Naylor,hits,1.05,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,SEA,Josh Naylor,strikeouts,0.6,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,SEA,Josh Naylor,walks,0.31,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,SEA,Patrick Wisdom,hits,0.91,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,SEA,Patrick Wisdom,strikeouts,1.21,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,SEA,Patrick Wisdom,walks,0.38,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,SEA,Cole Young,hits,0.93,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,SEA,Cole Young,strikeouts,0.63,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,SEA,Cole Young,walks,0.38,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,SEA,Ryan Bliss,hits,0.86,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,SEA,Ryan Bliss,strikeouts,0.83,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,SEA,Ryan Bliss,walks,0.3,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,SEA,Brendan Donovan,hits,1.0,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,SEA,Brendan Donovan,strikeouts,0.51,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,SEA,Brendan Donovan,walks,0.34,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,ATL,Drake Baldwin,hits,1.02,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,ATL,Drake Baldwin,strikeouts,0.78,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,ATL,Drake Baldwin,walks,0.34,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,ATL,Sean Murphy,hits,0.84,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,ATL,Sean Murphy,strikeouts,1.13,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,ATL,Sean Murphy,walks,0.34,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,ATL,Dominic Smith,hits,0.87,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,ATL,Dominic Smith,strikeouts,0.99,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,ATL,Dominic Smith,walks,0.25,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,ATL,Matt Olson,hits,0.85,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,ATL,Matt Olson,strikeouts,1.13,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,ATL,Matt Olson,walks,0.48,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,ATL,Ozzie Albies,hits,0.92,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,ATL,Ozzie Albies,strikeouts,0.79,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,ATL,Ozzie Albies,walks,0.24,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,ATL,Austin Riley,hits,0.84,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,ATL,Austin Riley,strikeouts,1.19,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,ATL,Austin Riley,walks,0.25,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,ATL,Kyle Farmer,hits,0.78,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,ATL,Kyle Farmer,strikeouts,0.86,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,ATL,Kyle Farmer,walks,0.2,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,ATL,Jim Jarvis,hits,0.72,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,ATL,Jim Jarvis,strikeouts,0.98,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,ATL,Jim Jarvis,walks,0.21,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,ATL,Jorge Mateo,hits,0.67,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,ATL,Jorge Mateo,strikeouts,0.98,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,70a5fdaa-9ccb-5fa2-8a7a-739b02873266,,,ATL,Jorge Mateo,walks,0.16,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,PHI,Garrett Stubbs,hits,0.9,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,PHI,Garrett Stubbs,strikeouts,0.91,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,PHI,Garrett Stubbs,walks,0.33,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,PHI,J.T. Realmuto,hits,1.05,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,PHI,J.T. Realmuto,strikeouts,0.87,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,PHI,J.T. Realmuto,walks,0.28,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,PHI,Rafael Marchán,hits,0.9,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
batter,e34ffd36-6bdf-5265-9740-663fbe005dba,,,PHI,Rafael Marchán,strikeouts,0.64,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
